"site_no","date","discharge"
"02357000",1990-09-15,15
"02357000",1990-09-16,17
"02357000",1990-09-17,18
"02357000",1990-09-18,17
"02357000",1990-09-19,15
"02357000",1990-09-20,15
"02357000",1990-09-21,14
"02357000",1990-09-22,14
"02357000",1990-09-23,13
"02357000",1990-09-24,12
"02357000",1990-09-25,12
"02357000",1990-09-26,11
"02357000",1990-09-27,11
"02357000",1990-09-28,11
"02357000",1990-09-29,12
"02357000",1990-09-30,13
"02357000",1990-10-01,14
"02357000",1990-10-02,14
"02357000",1990-10-03,13
"02357000",1990-10-04,14
"02357000",1990-10-05,13
"02357000",1990-10-06,13
"02357000",1990-10-07,12
"02357000",1990-10-08,11
"02357000",1990-10-09,11
"02357000",1990-10-10,11
"02357000",1990-10-11,11
"02357000",1990-10-12,12
"02357000",1990-10-13,13
"02357000",1990-10-14,13
"02357000",1990-10-15,12
"02357000",1990-10-16,11
"02357000",1990-10-17,11
"02357000",1990-10-18,10
"02357000",1990-10-19,10
"02357000",1990-10-20,11
"02357000",1990-10-21,11
"02357000",1990-10-22,14
"02357000",1990-10-23,17
"02357000",1990-10-24,18
"02357000",1990-10-25,18
"02357000",1990-10-26,17
"02357000",1990-10-27,17
"02357000",1990-10-28,16
"02357000",1990-10-29,16
"02357000",1990-10-30,16
"02357000",1990-10-31,15
"02357000",1990-11-01,15
"02357000",1990-11-02,14
"02357000",1990-11-03,14
"02357000",1990-11-04,14
"02357000",1990-11-05,15
"02357000",1990-11-06,15
"02357000",1990-11-07,15
"02357000",1990-11-08,15
"02357000",1990-11-09,18
"02357000",1990-11-10,20
"02357000",1990-11-11,22
"02357000",1990-11-12,22
"02357000",1990-11-13,23
"02357000",1990-11-14,22
"02357000",1990-11-15,20
"02357000",1990-11-16,19
"02357000",1990-11-17,18
"02357000",1990-11-18,17
"02357000",1990-11-19,17
"02357000",1990-11-20,16
"02357000",1990-11-21,16
"02357000",1990-11-22,16
"02357000",1990-11-23,15
"02357000",1990-11-24,15
"02357000",1990-11-25,15
"02357000",1990-11-26,14
"02357000",1990-11-27,14
"02357000",1990-11-28,13
"02357000",1990-11-29,14
"02357000",1990-11-30,16
"02357000",1990-12-01,16
"02357000",1990-12-02,16
"02357000",1990-12-03,17
"02357000",1990-12-04,20
"02357000",1990-12-05,24
"02357000",1990-12-06,24
"02357000",1990-12-07,24
"02357000",1990-12-08,26
"02357000",1990-12-09,28
"02357000",1990-12-10,29
"02357000",1990-12-11,28
"02357000",1990-12-12,26
"02357000",1990-12-13,24
"02357000",1990-12-14,23
"02357000",1990-12-15,21
"02357000",1990-12-16,20
"02357000",1990-12-17,20
"02357000",1990-12-18,20
"02357000",1990-12-19,21
"02357000",1990-12-20,24
"02357000",1990-12-21,27
"02357000",1990-12-22,30
"02357000",1990-12-23,30
"02357000",1990-12-24,30
"02357000",1990-12-25,28
"02357000",1990-12-26,29
"02357000",1990-12-27,28
"02357000",1990-12-28,28
"02357000",1990-12-29,28
"02357000",1990-12-30,28
"02357000",1990-12-31,27
"02357000",1991-01-01,27
"02357000",1991-01-02,27
"02357000",1991-01-03,30
"02357000",1991-01-04,36
"02357000",1991-01-05,40
"02357000",1991-01-06,44
"02357000",1991-01-07,48
"02357000",1991-01-08,51
"02357000",1991-01-09,55
"02357000",1991-01-10,58
"02357000",1991-01-11,63
"02357000",1991-01-12,73
"02357000",1991-01-13,81
"02357000",1991-01-14,86
"02357000",1991-01-15,90
"02357000",1991-01-16,95
"02357000",1991-01-17,103
"02357000",1991-01-18,113
"02357000",1991-01-19,132
"02357000",1991-01-20,182
"02357000",1991-01-21,236
"02357000",1991-01-22,281
"02357000",1991-01-23,307
"02357000",1991-01-24,330
"02357000",1991-01-25,467
"02357000",1991-01-26,630
"02357000",1991-01-27,724
"02357000",1991-01-28,752
"02357000",1991-01-29,802
"02357000",1991-01-30,1250
"02357000",1991-01-31,2400
"02357000",1991-02-01,3490
"02357000",1991-02-02,4380
"02357000",1991-02-03,4270
"02357000",1991-02-04,3150
"02357000",1991-02-05,2200
"02357000",1991-02-06,1700
"02357000",1991-02-07,1440
"02357000",1991-02-08,1430
"02357000",1991-02-09,1740
"02357000",1991-02-10,2020
"02357000",1991-02-11,1980
"02357000",1991-02-12,1640
"02357000",1991-02-13,1320
"02357000",1991-02-14,1150
"02357000",1991-02-15,1030
"02357000",1991-02-16,924
"02357000",1991-02-17,854
"02357000",1991-02-18,810
"02357000",1991-02-19,788
"02357000",1991-02-20,756
"02357000",1991-02-21,712
"02357000",1991-02-22,682
"02357000",1991-02-23,668
"02357000",1991-02-24,648
"02357000",1991-02-25,634
"02357000",1991-02-26,623
"02357000",1991-02-27,605
"02357000",1991-02-28,583
"02357000",1991-03-01,561
"02357000",1991-03-02,994
"02357000",1991-03-03,2200
"02357000",1991-03-04,5530
"02357000",1991-03-05,8760
"02357000",1991-03-06,8170
"02357000",1991-03-07,5320
"02357000",1991-03-08,3620
"02357000",1991-03-09,2580
"02357000",1991-03-10,1990
"02357000",1991-03-11,1650
"02357000",1991-03-12,1400
"02357000",1991-03-13,1270
"02357000",1991-03-14,1210
"02357000",1991-03-15,1080
"02357000",1991-03-16,999
"02357000",1991-03-17,983
"02357000",1991-03-18,1120
"02357000",1991-03-19,1540
"02357000",1991-03-20,2020
"02357000",1991-03-21,2060
"02357000",1991-03-22,2000
"02357000",1991-03-23,1750
"02357000",1991-03-24,1410
"02357000",1991-03-25,1180
"02357000",1991-03-26,1030
"02357000",1991-03-27,943
"02357000",1991-03-28,871
"02357000",1991-03-29,823
"02357000",1991-03-30,929
"02357000",1991-03-31,1030
"02357000",1991-04-01,961
"02357000",1991-04-02,866
"02357000",1991-04-03,806
"02357000",1991-04-04,749
"02357000",1991-04-05,689
"02357000",1991-04-06,661
"02357000",1991-04-07,624
"02357000",1991-04-08,643
"02357000",1991-04-09,790
"02357000",1991-04-10,942
"02357000",1991-04-11,1050
"02357000",1991-04-12,1040
"02357000",1991-04-13,950
"02357000",1991-04-14,867
"02357000",1991-04-15,805
"02357000",1991-04-16,765
"02357000",1991-04-17,784
"02357000",1991-04-18,1030
"02357000",1991-04-19,1100
"02357000",1991-04-20,1020
"02357000",1991-04-21,911
"02357000",1991-04-22,806
"02357000",1991-04-23,723
"02357000",1991-04-24,685
"02357000",1991-04-25,746
"02357000",1991-04-26,843
"02357000",1991-04-27,927
"02357000",1991-04-28,982
"02357000",1991-04-29,933
"02357000",1991-04-30,882
"02357000",1991-05-01,864
"02357000",1991-05-02,862
"02357000",1991-05-03,829
"02357000",1991-05-04,826
"02357000",1991-05-05,790
"02357000",1991-05-06,831
"02357000",1991-05-07,845
"02357000",1991-05-08,777
"02357000",1991-05-09,753
"02357000",1991-05-10,757
"02357000",1991-05-11,890
"02357000",1991-05-12,1040
"02357000",1991-05-13,1040
"02357000",1991-05-14,1010
"02357000",1991-05-15,957
"02357000",1991-05-16,856
"02357000",1991-05-17,775
"02357000",1991-05-18,770
"02357000",1991-05-19,714
"02357000",1991-05-20,635
"02357000",1991-05-21,584
"02357000",1991-05-22,607
"02357000",1991-05-23,731
"02357000",1991-05-24,759
"02357000",1991-05-25,758
"02357000",1991-05-26,747
"02357000",1991-05-27,755
"02357000",1991-05-28,832
"02357000",1991-05-29,892
"02357000",1991-05-30,913
"02357000",1991-05-31,890
"02357000",1991-06-01,777
"02357000",1991-06-02,675
"02357000",1991-06-03,612
"02357000",1991-06-04,568
"02357000",1991-06-05,535
"02357000",1991-06-06,512
"02357000",1991-06-07,483
"02357000",1991-06-08,435
"02357000",1991-06-09,381
"02357000",1991-06-10,342
"02357000",1991-06-11,313
"02357000",1991-06-12,284
"02357000",1991-06-13,260
"02357000",1991-06-14,240
"02357000",1991-06-15,225
"02357000",1991-06-16,213
"02357000",1991-06-17,208
"02357000",1991-06-18,260
"02357000",1991-06-19,308
"02357000",1991-06-20,301
"02357000",1991-06-21,303
"02357000",1991-06-22,283
"02357000",1991-06-23,268
"02357000",1991-06-24,272
"02357000",1991-06-25,357
"02357000",1991-06-26,390
"02357000",1991-06-27,510
"02357000",1991-06-28,681
"02357000",1991-06-29,817
"02357000",1991-06-30,955
"02357000",1991-07-01,1000
"02357000",1991-07-02,914
"02357000",1991-07-03,717
"02357000",1991-07-04,574
"02357000",1991-07-05,502
"02357000",1991-07-06,477
"02357000",1991-07-07,720
"02357000",1991-07-08,810
"02357000",1991-07-09,953
"02357000",1991-07-10,1030
"02357000",1991-07-11,1120
"02357000",1991-07-12,1020
"02357000",1991-07-13,859
"02357000",1991-07-14,747
"02357000",1991-07-15,651
"02357000",1991-07-16,722
"02357000",1991-07-17,1040
"02357000",1991-07-18,1470
"02357000",1991-07-19,1680
"02357000",1991-07-20,1840
"02357000",1991-07-21,1740
"02357000",1991-07-22,1310
"02357000",1991-07-23,971
"02357000",1991-07-24,791
"02357000",1991-07-25,679
"02357000",1991-07-26,622
"02357000",1991-07-27,563
"02357000",1991-07-28,511
"02357000",1991-07-29,473
"02357000",1991-07-30,446
"02357000",1991-07-31,422
"02357000",1991-08-01,400
"02357000",1991-08-02,395
"02357000",1991-08-03,387
"02357000",1991-08-04,403
"02357000",1991-08-05,398
"02357000",1991-08-06,403
"02357000",1991-08-07,451
"02357000",1991-08-08,470
"02357000",1991-08-09,497
"02357000",1991-08-10,494
"02357000",1991-08-11,562
"02357000",1991-08-12,595
"02357000",1991-08-13,552
"02357000",1991-08-14,547
"02357000",1991-08-15,555
"02357000",1991-08-16,569
"02357000",1991-08-17,668
"02357000",1991-08-18,673
"02357000",1991-08-19,657
"02357000",1991-08-20,636
"02357000",1991-08-21,552
"02357000",1991-08-22,500
"02357000",1991-08-23,482
"02357000",1991-08-24,447
"02357000",1991-08-25,400
"02357000",1991-08-26,366
"02357000",1991-08-27,343
"02357000",1991-08-28,325
"02357000",1991-08-29,349
"02357000",1991-08-30,427
"02357000",1991-08-31,434
"02357000",1991-09-01,362
"02357000",1991-09-02,331
"02357000",1991-09-03,305
"02357000",1991-09-04,305
"02357000",1991-09-05,295
"02357000",1991-09-06,270
"02357000",1991-09-07,246
"02357000",1991-09-08,227
"02357000",1991-09-09,213
"02357000",1991-09-10,201
"02357000",1991-09-11,191
"02357000",1991-09-12,181
"02357000",1991-09-13,172
"02357000",1991-09-14,164
"02357000",1991-09-15,157
"02357000",1991-09-16,151
"02357000",1991-09-17,146
"02357000",1991-09-18,142
"02357000",1991-09-19,145
"02357000",1991-09-20,155
"02357000",1991-09-21,144
"02357000",1991-09-22,141
"02357000",1991-09-23,147
"02357000",1991-09-24,162
"02357000",1991-09-25,167
"02357000",1991-09-26,161
"02357000",1991-09-27,154
"02357000",1991-09-28,144
"02357000",1991-09-29,136
"02357000",1991-09-30,130
"02357000",1991-10-01,125
"02357000",1991-10-02,125
"02357000",1991-10-03,130
"02357000",1991-10-04,132
"02357000",1991-10-05,131
"02357000",1991-10-06,129
"02357000",1991-10-07,123
"02357000",1991-10-08,119
"02357000",1991-10-09,115
"02357000",1991-10-10,112
"02357000",1991-10-11,109
"02357000",1991-10-12,105
"02357000",1991-10-13,100
"02357000",1991-10-14,96
"02357000",1991-10-15,94
"02357000",1991-10-16,91
"02357000",1991-10-17,89
"02357000",1991-10-18,92
"02357000",1991-10-19,93
"02357000",1991-10-20,92
"02357000",1991-10-21,91
"02357000",1991-10-22,87
"02357000",1991-10-23,85
"02357000",1991-10-24,84
"02357000",1991-10-25,82
"02357000",1991-10-26,80
"02357000",1991-10-27,79
"02357000",1991-10-28,78
"02357000",1991-10-29,77
"02357000",1991-10-30,75
"02357000",1991-10-31,75
"02357000",1991-11-01,74
"02357000",1991-11-02,74
"02357000",1991-11-03,73
"02357000",1991-11-04,72
"02357000",1991-11-05,72
"02357000",1991-11-06,73
"02357000",1991-11-07,72
"02357000",1991-11-08,71
"02357000",1991-11-09,70
"02357000",1991-11-10,71
"02357000",1991-11-11,70
"02357000",1991-11-12,69
"02357000",1991-11-13,67
"02357000",1991-11-14,65
"02357000",1991-11-15,64
"02357000",1991-11-16,63
"02357000",1991-11-17,63
"02357000",1991-11-18,62
"02357000",1991-11-19,62
"02357000",1991-11-20,63
"02357000",1991-11-21,63
"02357000",1991-11-22,69
"02357000",1991-11-23,74
"02357000",1991-11-24,79
"02357000",1991-11-25,83
"02357000",1991-11-26,80
"02357000",1991-11-27,79
"02357000",1991-11-28,78
"02357000",1991-11-29,75
"02357000",1991-11-30,73
"02357000",1991-12-01,72
"02357000",1991-12-02,71
"02357000",1991-12-03,75
"02357000",1991-12-04,83
"02357000",1991-12-05,94
"02357000",1991-12-06,105
"02357000",1991-12-07,111
"02357000",1991-12-08,118
"02357000",1991-12-09,118
"02357000",1991-12-10,113
"02357000",1991-12-11,103
"02357000",1991-12-12,100
"02357000",1991-12-13,97
"02357000",1991-12-14,94
"02357000",1991-12-15,91
"02357000",1991-12-16,91
"02357000",1991-12-17,89
"02357000",1991-12-18,85
"02357000",1991-12-19,81
"02357000",1991-12-20,78
"02357000",1991-12-21,76
"02357000",1991-12-22,75
"02357000",1991-12-23,75
"02357000",1991-12-24,75
"02357000",1991-12-25,77
"02357000",1991-12-26,77
"02357000",1991-12-27,77
"02357000",1991-12-28,82
"02357000",1991-12-29,86
"02357000",1991-12-30,87
"02357000",1991-12-31,87
"02357000",1992-01-01,85
"02357000",1992-01-02,85
"02357000",1992-01-03,84
"02357000",1992-01-04,84
"02357000",1992-01-05,84
"02357000",1992-01-06,84
"02357000",1992-01-07,83
"02357000",1992-01-08,79
"02357000",1992-01-09,77
"02357000",1992-01-10,74
"02357000",1992-01-11,72
"02357000",1992-01-12,71
"02357000",1992-01-13,104
"02357000",1992-01-14,226
"02357000",1992-01-15,284
"02357000",1992-01-16,431
"02357000",1992-01-17,757
"02357000",1992-01-18,1120
"02357000",1992-01-19,992
"02357000",1992-01-20,776
"02357000",1992-01-21,679
"02357000",1992-01-22,697
"02357000",1992-01-23,854
"02357000",1992-01-24,970
"02357000",1992-01-25,941
"02357000",1992-01-26,881
"02357000",1992-01-27,838
"02357000",1992-01-28,875
"02357000",1992-01-29,892
"02357000",1992-01-30,898
"02357000",1992-01-31,984
"02357000",1992-02-01,1130
"02357000",1992-02-02,1200
"02357000",1992-02-03,1110
"02357000",1992-02-04,1010
"02357000",1992-02-05,931
"02357000",1992-02-06,980
"02357000",1992-02-07,1180
"02357000",1992-02-08,1800
"02357000",1992-02-09,2280
"02357000",1992-02-10,2290
"02357000",1992-02-11,1880
"02357000",1992-02-12,1440
"02357000",1992-02-13,1180
"02357000",1992-02-14,1060
"02357000",1992-02-15,997
"02357000",1992-02-16,1000
"02357000",1992-02-17,1210
"02357000",1992-02-18,1980
"02357000",1992-02-19,3830
"02357000",1992-02-20,5300
"02357000",1992-02-21,5040
"02357000",1992-02-22,3820
"02357000",1992-02-23,3070
"02357000",1992-02-24,3510
"02357000",1992-02-25,4290
"02357000",1992-02-26,4620
"02357000",1992-02-27,3970
"02357000",1992-02-28,3110
"02357000",1992-02-29,2500
"02357000",1992-03-01,2010
"02357000",1992-03-02,1680
"02357000",1992-03-03,1440
"02357000",1992-03-04,1280
"02357000",1992-03-05,1180
"02357000",1992-03-06,1600
"02357000",1992-03-07,4700
"02357000",1992-03-08,6720
"02357000",1992-03-09,5480
"02357000",1992-03-10,4070
"02357000",1992-03-11,3170
"02357000",1992-03-12,2690
"02357000",1992-03-13,2350
"02357000",1992-03-14,2100
"02357000",1992-03-15,1860
"02357000",1992-03-16,1560
"02357000",1992-03-17,1350
"02357000",1992-03-18,1210
"02357000",1992-03-19,1250
"02357000",1992-03-20,1570
"02357000",1992-03-21,1980
"02357000",1992-03-22,2330
"02357000",1992-03-23,2490
"02357000",1992-03-24,1970
"02357000",1992-03-25,1590
"02357000",1992-03-26,1480
"02357000",1992-03-27,1400
"02357000",1992-03-28,1270
"02357000",1992-03-29,1150
"02357000",1992-03-30,1080
"02357000",1992-03-31,1100
"02357000",1992-04-01,1220
"02357000",1992-04-02,1290
"02357000",1992-04-03,1220
"02357000",1992-04-04,1100
"02357000",1992-04-05,968
"02357000",1992-04-06,865
"02357000",1992-04-07,801
"02357000",1992-04-08,762
"02357000",1992-04-09,726
"02357000",1992-04-10,698
"02357000",1992-04-11,672
"02357000",1992-04-12,651
"02357000",1992-04-13,620
"02357000",1992-04-14,633
"02357000",1992-04-15,657
"02357000",1992-04-16,593
"02357000",1992-04-17,546
"02357000",1992-04-18,508
"02357000",1992-04-19,481
"02357000",1992-04-20,465
"02357000",1992-04-21,474
"02357000",1992-04-22,555
"02357000",1992-04-23,786
"02357000",1992-04-24,874
"02357000",1992-04-25,785
"02357000",1992-04-26,637
"02357000",1992-04-27,517
"02357000",1992-04-28,452
"02357000",1992-04-29,412
"02357000",1992-04-30,383
"02357000",1992-05-01,361
"02357000",1992-05-02,341
"02357000",1992-05-03,318
"02357000",1992-05-04,301
"02357000",1992-05-05,281
"02357000",1992-05-06,261
"02357000",1992-05-07,245
"02357000",1992-05-08,236
"02357000",1992-05-09,225
"02357000",1992-05-10,215
"02357000",1992-05-11,204
"02357000",1992-05-12,190
"02357000",1992-05-13,175
"02357000",1992-05-14,165
"02357000",1992-05-15,156
"02357000",1992-05-16,147
"02357000",1992-05-17,140
"02357000",1992-05-18,134
"02357000",1992-05-19,127
"02357000",1992-05-20,118
"02357000",1992-05-21,109
"02357000",1992-05-22,100
"02357000",1992-05-23,90
"02357000",1992-05-24,82
"02357000",1992-05-25,77
"02357000",1992-05-26,74
"02357000",1992-05-27,71
"02357000",1992-05-28,81
"02357000",1992-05-29,108
"02357000",1992-05-30,138
"02357000",1992-05-31,165
"02357000",1992-06-01,172
"02357000",1992-06-02,182
"02357000",1992-06-03,178
"02357000",1992-06-04,204
"02357000",1992-06-05,228
"02357000",1992-06-06,288
"02357000",1992-06-07,317
"02357000",1992-06-08,338
"02357000",1992-06-09,339
"02357000",1992-06-10,416
"02357000",1992-06-11,430
"02357000",1992-06-12,422
"02357000",1992-06-13,434
"02357000",1992-06-14,446
"02357000",1992-06-15,438
"02357000",1992-06-16,419
"02357000",1992-06-17,376
"02357000",1992-06-18,356
"02357000",1992-06-19,337
"02357000",1992-06-20,335
"02357000",1992-06-21,299
"02357000",1992-06-22,252
"02357000",1992-06-23,217
"02357000",1992-06-24,188
"02357000",1992-06-25,170
"02357000",1992-06-26,165
"02357000",1992-06-27,146
"02357000",1992-06-28,141
"02357000",1992-06-29,152
"02357000",1992-06-30,201
"02357000",1992-07-01,178
"02357000",1992-07-02,223
"02357000",1992-07-03,270
"02357000",1992-07-04,297
"02357000",1992-07-05,315
"02357000",1992-07-06,288
"02357000",1992-07-07,244
"02357000",1992-07-08,215
"02357000",1992-07-09,192
"02357000",1992-07-10,172
"02357000",1992-07-11,153
"02357000",1992-07-12,138
"02357000",1992-07-13,125
"02357000",1992-07-14,115
"02357000",1992-07-15,110
"02357000",1992-07-16,112
"02357000",1992-07-17,122
"02357000",1992-07-18,124
"02357000",1992-07-19,143
"02357000",1992-07-20,185
"02357000",1992-07-21,181
"02357000",1992-07-22,177
"02357000",1992-07-23,197
"02357000",1992-07-24,205
"02357000",1992-07-25,196
"02357000",1992-07-26,174
"02357000",1992-07-27,156
"02357000",1992-07-28,149
"02357000",1992-07-29,150
"02357000",1992-07-30,156
"02357000",1992-07-31,186
"02357000",1992-08-01,240
"02357000",1992-08-02,253
"02357000",1992-08-03,241
"02357000",1992-08-04,208
"02357000",1992-08-05,177
"02357000",1992-08-06,158
"02357000",1992-08-07,154
"02357000",1992-08-08,160
"02357000",1992-08-09,198
"02357000",1992-08-10,197
"02357000",1992-08-11,181
"02357000",1992-08-12,162
"02357000",1992-08-13,147
"02357000",1992-08-14,147
"02357000",1992-08-15,150
"02357000",1992-08-16,160
"02357000",1992-08-17,166
"02357000",1992-08-18,165
"02357000",1992-08-19,192
"02357000",1992-08-20,201
"02357000",1992-08-21,178
"02357000",1992-08-22,186
"02357000",1992-08-23,196
"02357000",1992-08-24,190
"02357000",1992-08-25,169
"02357000",1992-08-26,158
"02357000",1992-08-27,155
"02357000",1992-08-28,150
"02357000",1992-08-29,145
"02357000",1992-08-30,141
"02357000",1992-08-31,135
"02357000",1992-09-01,126
"02357000",1992-09-02,116
"02357000",1992-09-03,108
"02357000",1992-09-04,102
"02357000",1992-09-05,112
"02357000",1992-09-06,138
"02357000",1992-09-07,169
"02357000",1992-09-08,202
"02357000",1992-09-09,214
"02357000",1992-09-10,199
"02357000",1992-09-11,167
"02357000",1992-09-12,143
"02357000",1992-09-13,125
"02357000",1992-09-14,113
"02357000",1992-09-15,104
"02357000",1992-09-16,96
"02357000",1992-09-17,90
"02357000",1992-09-18,86
"02357000",1992-09-19,83
"02357000",1992-09-20,79
"02357000",1992-09-21,76
"02357000",1992-09-22,73
"02357000",1992-09-23,70
"02357000",1992-09-24,69
"02357000",1992-09-25,74
"02357000",1992-09-26,77
"02357000",1992-09-27,81
"02357000",1992-09-28,103
"02357000",1992-09-29,306
"02357000",1992-09-30,583
"02357000",1992-10-01,421
"02357000",1992-10-02,266
"02357000",1992-10-03,204
"02357000",1992-10-04,195
"02357000",1992-10-05,217
"02357000",1992-10-06,291
"02357000",1992-10-07,339
"02357000",1992-10-08,340
"02357000",1992-10-09,301
"02357000",1992-10-10,244
"02357000",1992-10-11,211
"02357000",1992-10-12,190
"02357000",1992-10-13,178
"02357000",1992-10-14,174
"02357000",1992-10-15,168
"02357000",1992-10-16,159
"02357000",1992-10-17,149
"02357000",1992-10-18,141
"02357000",1992-10-19,135
"02357000",1992-10-20,128
"02357000",1992-10-21,124
"02357000",1992-10-22,120
"02357000",1992-10-23,114
"02357000",1992-10-24,110
"02357000",1992-10-25,107
"02357000",1992-10-26,103
"02357000",1992-10-27,101
"02357000",1992-10-28,98
"02357000",1992-10-29,96
"02357000",1992-10-30,100
"02357000",1992-10-31,102
"02357000",1992-11-01,102
"02357000",1992-11-02,103
"02357000",1992-11-03,107
"02357000",1992-11-04,117
"02357000",1992-11-05,150
"02357000",1992-11-06,184
"02357000",1992-11-07,220
"02357000",1992-11-08,256
"02357000",1992-11-09,273
"02357000",1992-11-10,261
"02357000",1992-11-11,225
"02357000",1992-11-12,201
"02357000",1992-11-13,194
"02357000",1992-11-14,188
"02357000",1992-11-15,184
"02357000",1992-11-16,187
"02357000",1992-11-17,196
"02357000",1992-11-18,198
"02357000",1992-11-19,186
"02357000",1992-11-20,173
"02357000",1992-11-21,190
"02357000",1992-11-22,232
"02357000",1992-11-23,254
"02357000",1992-11-24,306
"02357000",1992-11-25,482
"02357000",1992-11-26,587
"02357000",1992-11-27,694
"02357000",1992-11-28,940
"02357000",1992-11-29,1270
"02357000",1992-11-30,1400
"02357000",1992-12-01,1300
"02357000",1992-12-02,1070
"02357000",1992-12-03,911
"02357000",1992-12-04,812
"02357000",1992-12-05,744
"02357000",1992-12-06,691
"02357000",1992-12-07,657
"02357000",1992-12-08,633
"02357000",1992-12-09,609
"02357000",1992-12-10,636
"02357000",1992-12-11,667
"02357000",1992-12-12,767
"02357000",1992-12-13,937
"02357000",1992-12-14,1110
"02357000",1992-12-15,1070
"02357000",1992-12-16,918
"02357000",1992-12-17,811
"02357000",1992-12-18,786
"02357000",1992-12-19,842
"02357000",1992-12-20,1010
"02357000",1992-12-21,1130
"02357000",1992-12-22,1200
"02357000",1992-12-23,1100
"02357000",1992-12-24,955
"02357000",1992-12-25,850
"02357000",1992-12-26,775
"02357000",1992-12-27,717
"02357000",1992-12-28,675
"02357000",1992-12-29,640
"02357000",1992-12-30,611
"02357000",1992-12-31,590
"02357000",1993-01-01,574
"02357000",1993-01-02,556
"02357000",1993-01-03,538
"02357000",1993-01-04,523
"02357000",1993-01-05,509
"02357000",1993-01-06,495
"02357000",1993-01-07,495
"02357000",1993-01-08,827
"02357000",1993-01-09,3230
"02357000",1993-01-10,6560
"02357000",1993-01-11,7100
"02357000",1993-01-12,5550
"02357000",1993-01-13,5780
"02357000",1993-01-14,8420
"02357000",1993-01-15,7980
"02357000",1993-01-16,5910
"02357000",1993-01-17,4030
"02357000",1993-01-18,2900
"02357000",1993-01-19,2250
"02357000",1993-01-20,1900
"02357000",1993-01-21,1710
"02357000",1993-01-22,1730
"02357000",1993-01-23,1720
"02357000",1993-01-24,1620
"02357000",1993-01-25,1660
"02357000",1993-01-26,1730
"02357000",1993-01-27,1640
"02357000",1993-01-28,1580
"02357000",1993-01-29,1450
"02357000",1993-01-30,1270
"02357000",1993-01-31,1120
"02357000",1993-02-01,1030
"02357000",1993-02-02,969
"02357000",1993-02-03,910
"02357000",1993-02-04,863
"02357000",1993-02-05,826
"02357000",1993-02-06,799
"02357000",1993-02-07,849
"02357000",1993-02-08,965
"02357000",1993-02-09,1130
"02357000",1993-02-10,1230
"02357000",1993-02-11,1250
"02357000",1993-02-12,1150
"02357000",1993-02-13,1040
"02357000",1993-02-14,981
"02357000",1993-02-15,942
"02357000",1993-02-16,933
"02357000",1993-02-17,984
"02357000",1993-02-18,1080
"02357000",1993-02-19,1280
"02357000",1993-02-20,1340
"02357000",1993-02-21,1220
"02357000",1993-02-22,1050
"02357000",1993-02-23,950
"02357000",1993-02-24,910
"02357000",1993-02-25,899
"02357000",1993-02-26,920
"02357000",1993-02-27,909
"02357000",1993-02-28,901
"02357000",1993-03-01,899
"02357000",1993-03-02,894
"02357000",1993-03-03,987
"02357000",1993-03-04,1480
"02357000",1993-03-05,2390
"02357000",1993-03-06,3160
"02357000",1993-03-07,3070
"02357000",1993-03-08,2450
"02357000",1993-03-09,1880
"02357000",1993-03-10,1510
"02357000",1993-03-11,1290
"02357000",1993-03-12,1130
"02357000",1993-03-13,1210
"02357000",1993-03-14,1540
"02357000",1993-03-15,2190
"02357000",1993-03-16,2690
"02357000",1993-03-17,2760
"02357000",1993-03-18,2720
"02357000",1993-03-19,2960
"02357000",1993-03-20,3320
"02357000",1993-03-21,3470
"02357000",1993-03-22,2730
"02357000",1993-03-23,2120
"02357000",1993-03-24,2190
"02357000",1993-03-25,2540
"02357000",1993-03-26,2640
"02357000",1993-03-27,2640
"02357000",1993-03-28,2450
"02357000",1993-03-29,2260
"02357000",1993-03-30,2360
"02357000",1993-03-31,2480
"02357000",1993-04-01,2680
"02357000",1993-04-02,2870
"02357000",1993-04-03,2800
"02357000",1993-04-04,2520
"02357000",1993-04-05,2100
"02357000",1993-04-06,1710
"02357000",1993-04-07,1440
"02357000",1993-04-08,1290
"02357000",1993-04-09,1170
"02357000",1993-04-10,1080
"02357000",1993-04-11,984
"02357000",1993-04-12,911
"02357000",1993-04-13,855
"02357000",1993-04-14,804
"02357000",1993-04-15,764
"02357000",1993-04-16,759
"02357000",1993-04-17,777
"02357000",1993-04-18,776
"02357000",1993-04-19,756
"02357000",1993-04-20,712
"02357000",1993-04-21,653
"02357000",1993-04-22,606
"02357000",1993-04-23,568
"02357000",1993-04-24,541
"02357000",1993-04-25,512
"02357000",1993-04-26,493
"02357000",1993-04-27,482
"02357000",1993-04-28,465
"02357000",1993-04-29,452
"02357000",1993-04-30,431
"02357000",1993-05-01,407
"02357000",1993-05-02,387
"02357000",1993-05-03,374
"02357000",1993-05-04,371
"02357000",1993-05-05,365
"02357000",1993-05-06,365
"02357000",1993-05-07,371
"02357000",1993-05-08,357
"02357000",1993-05-09,321
"02357000",1993-05-10,292
"02357000",1993-05-11,271
"02357000",1993-05-12,252
"02357000",1993-05-13,239
"02357000",1993-05-14,231
"02357000",1993-05-15,230
"02357000",1993-05-16,227
"02357000",1993-05-17,213
"02357000",1993-05-18,196
"02357000",1993-05-19,183
"02357000",1993-05-20,178
"02357000",1993-05-21,168
"02357000",1993-05-22,165
"02357000",1993-05-23,161
"02357000",1993-05-24,153
"02357000",1993-05-25,147
